Acc	Gene_Family	Species	SRR062276_Abundance.RPKs	SRR062301_Abundance.RPKs	SRR062353_Abundance.RPKs	SRR062357_Abundance.RPKs	SRR062371_Abundance.RPKs	SRR062372_Abundance.RPKs	SRR062389_Abundance.RPKs	SRR062396_Abundance.RPKs	SRR062402_Abundance.RPKs	SRR062413_Abundance.RPKs	SRR062415_Abundance.RPKs	SRR062435_Abundance.RPKs	SRR062441_Abundance.RPKs	SRR062462_Abundance.RPKs	SRR1804628_Abundance.RPKs	SRR1804686_Abundance.RPKs	SRR346673_Abundance.RPKs	SRR346681_Abundance.RPKs	SRR513168_Abundance.RPKs	SRR513448_Abundance.RPKs	SRR514180_Abundance.RPKs	SRR514191_Abundance.RPKs	SRR514231_Abundance.RPKs	SRR528155_Abundance.RPKs	SRR528183_Abundance.RPKs	SRR528261_Abundance.RPKs	SRR528300_Abundance.RPKs	SRR528353_Abundance.RPKs	SRR528423_Abundance.RPKs	SRR532006_Abundance.RPKs	SRR532015_Abundance.RPKs	SRR532024_Abundance.RPKs	SRR532040_Abundance.RPKs	SRR532178_Abundance.RPKs	SRR532183_Abundance.RPKs	SRR532190_Abundance.RPKs	SRR532191_Abundance.RPKs	SRR532504_Abundance.RPKs	SRR532507_Abundance.RPKs	SRR533152_Abundance.RPKs	SRR533153_Abundance.RPKs	SRR545546_Abundance.RPKs	SRR638753_Abundance.RPKs	SRR640340_Abundance.RPKs	SRR640357_Abundance.RPKs	SRR640452_Abundance.RPKs	SRR640499_Abundance.RPKs
D4HC03	 Large_conductance_mechanosensitive_channel_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116792	0.000257668	0	0.000334809	0	0	0	0	0.000169226	0.000646118	0	0	0	0	0.00221126	0	0	0.000951879
M9VMG3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000711177	0.000874021	0.000546783	0.000492739	0	0	0	0	0.000715956	0.000245152	0	0	0.00109943	0	0	0	0	0
E4HTE1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000757742	0.00173282	0	0	0	0	0	0	0	0.00219411	0	0	0	0	0	0	0	0
G7U8F4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	1.74253e-06	0	0	8.73987e-07	7.77783e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101631	0.000277296	0.000324453	0.000319515	0	0	0	0	0.000146137	0.000346534	0	0	0.00035972	0	0.000488797	0.00048276	0.0010051	0.000816133
D4HCK3	 Phosphotransferase_system_EIIB	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	4.91423e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000728821	0	0.000209827	0.000329435	0	0	0	0	0.000347494	0.000661214	0	0	0	0	0	0	0.00239378	0
E4BCC8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000686265	0	0	0	0	0	0	0	0.000417925	0	0	0	0.00356536	0	0	0	0
C7XK76	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000651168	0.000878595	0.000427221	0.000790386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000807424	0.000515373	0.000598414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M9VMH7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	8.9947e-07	0	0	0	0	0	0	0	6.7604e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279784	0.000956412	0.000846907	0.000631578	0	0	0	0	0.000394704	0.000384894	0	0	0	0	0	0	0.00117088	0
F1V912	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179332	0	0.000965202	0	0	0	0	0	0.000656845	0.0012413	0	0	0	0	0	0	0	0
E4EHC2	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477709	0.000990182	0	0	0	0	0	0	0.00130062	0.00188709	0	0	0	0	0	0	0	0
D4HC58	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.68266e-06	1.6416e-06	0	0	0	0	0	0	0	0	5.81938e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229325	0.000249926	0.000240298	0.000550379	0	0	0	0	0.000544538	0.000313725	0	0	0	0	0.00218326	0	0	0.000332953
E4D3X2	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	3.14447e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000730103	0.000194699	9.23977e-05	0.000243572	0	0	0	0	0	0.000253654	0	0	0	0.00313142	0	0	0	0
F9YWZ8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	2.48786e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000476563	0.000464537	0.000420106	0	0	0	0	0.00041763	0.000201294	0	0	0	0	0	0.0013464	0.00131759	0
E4CCW1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69528e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000649655	0.000440303	0	0	0	0	0.000875417	0	0	0	0	0.00262896	0	0	0	0
E4EJG4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00235011	0	0	0	0	0	0	0	0.00227608	0	0	0	0	0	0	0	0	0
W4U8J4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	2.93645e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000475257	0.000154556	0.000502891	0.00100479	0	0	0	0	0.000620524	0.00041654	0	0	0	0.00144463	0	0	0	0
A8YWM1	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000679641	0.00061465	0.000445263	0.000695929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000812754	0.00060293	0.000768466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4TSH1	 Translation_initiation_factor_IF_3	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	5.16419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029123	0.000567766	0.000384803	0	0	0	0	0.000382535	0.0011032	0	0	0.00188474	0	0	0	0	0
F9Z195	 General_stress_protein_18	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20107e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000361057	0.000151728	0.000456381	0.000305962	0	0	0	0	0.000103458	9.97322e-05	0	0	0.000509735	0	0.000660565	0.000658755	0.000705708	0.000584108
G0DSS3	 ABC_transporter_ATP_binding_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.11949e-06	1.09048e-06	0	0	0	0	8.53823e-07	0	0	0	7.63107e-06	6.90583e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296882	0.000162885	5.24422e-05	0.000325955	0	0	0	0	0.000213125	0.000138054	0	0	0.00105539	0.000453572	0.000477321	0.000943245	0.000475851	0
D4HEK2	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	4.79945e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281639	0.000306694	0.000597913	0.000405235	0	0	0	0	0.00080216	0.00035969	0	0	0.00185358	0	0	0	0	0
W4TZC0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472525	0.000452231	0.000823972	0.000517094	0	0	0	0	0.000417893	0.000410629	0	0	0.00042238	0.000543417	0	0.000547697	0	0
M9VH62	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	9.66299e-07	0	0	0	0	0	0	0	0	7.54757e-07	6.66671e-06	1.22003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82098e-05	0.000142734	0.000186734	0.000315353	0	0	0	0	0.000312989	0.000302525	0	0	0.000618756	0.00039811	0.0014349	0	0.000436142	0.000348705
E4HY64	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256655	0	0.000272436	0	0	0	0	0	0.000734221	0	0	0	0	0	0	0	0	0.00333776
E4D5I7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413314	0	0.000196576	0	0	0	0	0	0	0	0	0	0	0	0	0.00398675	0	0
E4F4N3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	5.26094e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418752	0.000450083	0.000438728	0.000594695	0	0	0	0	0	0.000569898	0	0	0	0	0	0.00211915	0	0
F9NUF7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142595	0.000417547	0.000763873	0.000558433	0	0	0	0	0.000977904	0.000452393	0	0	0	0	0	0	0	0
Q6A868	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	1.70908e-06	0	0	0	0	0	0	0	1.06372e-06	0	1.2918e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000507605	0.000646341	0.000499663	0.000417384	0	0	0	0	0.000195946	0	0	0	0.000212425	0	0.000591302	0.000653735	0.000589605	0.000262442
E4DAD6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154268	0	0	0	0	0	0.0030452	0	0	0
C7XIX7	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00105001	0.000822719	0.0014385	0.000899124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000374177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U7M449	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358906	0	0	0	0	0	0	0.000320308	0	0	0	0.00213003	0	0	0	0.00177246
E4DAK7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413314	0	0.000951608	0.000644951	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257007
V5GED6	 Adenosylcobalamin_biosynthesis_protein	g__Lactobacillus.s__Lactobacillus_crispatus	0.000697059	0.0005706	0.000465706	0.000661838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549494	0.000902502	0.000731064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G7U9P2	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130877	0.000159461	0	0	0	0	0	0	0.000336293	0	0	0	0	0	0.00234336	0	0.0016063
G0DVD6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	1.28441e-06	0	0	1.23814e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65028e-05	0.000207857	0.000416502	0.000110076	0	0	0	0	0.000429526	0.000520013	0	0	0	0	0.00145569	0.000737933	0	0.000617806
F1UF91	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000430557	0.000422276	0	0	0	0	0	0	0.000274264	0	0	0	0	0	0	0.003446	0
D1YB43	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145987	0.000850783	0	0	0	0	0	0	0.000208815	0.000201294	0	0	0.00194427	0.00121986	0	0	0	0
G0DU25	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00456521	0
U7JAS4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	4.15271e-07	0	0	0	0	3.17734e-07	0	0	3.19134e-07	0	2.55059e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000702274	0.000322147	0.000166502	0.000293719	0	0	0	0	0.00157737	0.000178032	0	0	0	0.000339024	0.000353395	0	0.000182106	0.00044549
C7XM83	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00065251	0.00059697	0.000836148	0.000735874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697609	0.000543937	0.000490136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4HTC3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000618804	0	0	0	0	0	0	0	0	0	0	0	0.00393102	0	0
G8VAG5	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000823077	0.00280591	0	0	0	0.000920371
D1PGY9	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673855	0.00062974	0.000633981	0.000654214	0.000656876	0.000723389	0	0	0	0	7.29326e-05	0.000128368	0.000123326	8.80898e-05	0	0	7.99839e-05	8.1643e-05	0	0	0	0	0	0
V2VHE0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00453953	0	0	0	0	0	0	0	0
D0TYR8	 NO_NAME	g__Bacteroides.s__Bacteroides_coprocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000639475	0.000756305	0.000839715	0.000574034	0	0	0.000907096	0.000822314	0	0	0	0	0	0
Q6A7V3	 50S_ribosomal_protein_L20	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	5.75244e-06	0	0	2.01821e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000350801	0.000127413	0.000496795	0.000503541	0	0	0	0	0.00100356	0.000161331	0	0	0	0	0	0	0	0.00188286
G0DWN7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450083	0	0	0	0	0	0	0.000291806	0	0	0	0	0.0037898	0	0	0	0
D4H951	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82209e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000417547	0	0	0	0	0	0	0	0.000528701	0	0	0	0	0	0.00356953	0	0
C6M105	 NO_NAME	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0.000886889	0.000756083	0.000257214	0	0	0	0.000553668	0.000695166	0.000713252	0.000525358	0	0	0	0	0	0	0	0	0.000130674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F9YWC1	 Glutathione_transport_system_permease_protein_GsiC	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.59384e-06	1.61516e-06	0	0	0	0	6.1533e-07	0	0	6.1876e-07	2.76073e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000289477	0.000353563	7.54814e-05	0.000156377	0	0	0	0	0.000309811	0.000149732	0	0	0.000255448	0.00066074	0.000692907	0.000345815	0.000345359	0.00087513
E6CBX5	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	2.23546e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665168	0.000304358	0.000513487	0.000184894	0	0	0	0	0	0	0	0	0.000402551	0	0	0	0.00134304	0.00110063
D1PFL8	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000636833	0.000651698	0.00075381	0.000722796	0.00083772	0.000729024	0	0	0	0	1.82307e-05	2.09732e-05	4.64827e-05	3.53865e-05	0	0	3.56266e-05	1.73012e-05	0	0	0	0	0	0
G8VGR7	 3_isopropylmalate_dehydrogenase	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	1.81795e-06	0	0	0	1.6508e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108618	0.000124145	0.000422311	0.000316546	0	0	0	0	0.00048591	0.000456906	0	0	0.00152576	0	0	0	0.00104595	0
D4HFE3	 ABC_transporter_ATP_binding_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	1.01543e-06	0	0	0	0	0	0	0	7.8772e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138653	0.000202042	0.000244664	0.000533288	0	0	0	0	0.000198979	0.000191905	0	0	0.000968451	0	0.00111867	0.000440568	0.000456157	0
D4HBE1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	9.77008e-07	0	0	0	0	0	0	0	7.6524e-07	6.74078e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265132	9.60398e-05	0.000328894	0.000191063	0	0	0	0	0.000188768	0.00018207	0	0	0.000621722	0.000800188	0	0.00126508	0	0.000543395
E4EV78	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152896	0.000250869	0.000673405	0	0	0	0	0.000726122	0.00130565	0	0	0	0	0	0	0	0
J9BSE3	 RNA_directed_DNA_polymerase_Reverse_transcriptase_Fragment_	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18809e-05	0	0	0	0	0	0	0	0	0	0.000793899	0.000720701	0.000717949	0.000715464	0.000652902	0.000800404	0	0	0	0	1.79545e-05	1.9312e-05	6.29469e-06	0	0	0	0	2.39114e-05	0	0	0	0	0	0
D4HCI5	 Methionine_aminopeptidase	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	3.43173e-06	0	0	0	0	0	0	0	7.9521e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355429	0.00056307	0.0003164	0.000148141	0	0	0	0	0.00027121	0.000213357	0	0	0.000284624	0	0	0.000999122	0.000906169	0.000418579
D4H973	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199094	0	0	0	0	0.00146844	0.00101231	0	0	0	0	0	0	0	0
A5MC69	 NO_NAME	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0.00027756	0.000576344	0.00022549	0.000376803	0.000231197	0.000365581	0.000478786	0.000505066	0.000374263	0.000480166	0	0	0.000230116	0.000268916	0	0	0	0	7.85468e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3D3K0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262548	0.000519724	0.00134717	0	0	0	0	0.000700333	0	0	0	0	0	0	0	0	0.00163375
D4H9P0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273177	0.000444037	0.000434962	0.000181712	0	0	0	0	0.000573308	0.00018681	0	0	0	0	0.0012279	0	0	0.00110304
M9VN35	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000417326	0.000504208	0.000222038	0.00060115	0	0	0	0	0.000450971	0.000569296	0	0	0.000742661	0.000941338	0	0	0	0
G0DX33	 Glucuronide_permease	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	2.16598e-06	0	0	0	0	4.03791e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287347	0.000313481	0.000356726	0.000275658	0	0	0	0	0.000377508	0.000164282	0	0	0.000507749	0	0.000683899	0.000231683	0.000465261	0.000775506
M9VGG3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	3.35331e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221104	0.000324361	0.000160295	0.000162766	0	0	0	0	0.000215488	9.70844e-05	0	0	0	0	0	0.000684408	0.000741338	0.00182635
M9VIF9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364804	0	0.000440303	0	0	0	0	0	0.000923835	0	0	0	0	0	0	0	0.00270534
E6C9G3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213592	0.000232593	0	0	0	0	0	0	0.000258646	0.00102195	0	0	0.000745141	0.00195849	0	0	0	0
F9YXJ8	 Conserved_membrane_spanning_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.0473e-06	0	0	0	0	0	0	0	0	8.23821e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236492	0.000207558	0.0001524	0.000413156	0	0	0	0	0.000136856	0.000196718	0	0	0.000337269	0.000434294	0.000453324	0	0.00185999	0
G7U6L0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	2.63682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155827	0.00164181	0.00121804
D4HB46	 Phosphoenolpyruvate_dependent_sugar_phosphotransferase_system_EIIA_2	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	3.00661e-06	0	0	0	0	1.22003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262872	0.000381049	0.000461043	0.000506053	0	0	0	0	0.000121716	0.000122234	0	0	0	0	0	0.00254887	0	0
E4HPT4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259668	0	0	0	0	0	0	0	0	0.00414528
D4HFJ8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187207	0	0	0	0	0	0	0	0.00252898	0	0	0	0	0	0	0	0	0
E4DP29	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	1.94875e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108426	0	0	0	0.000547307	0.000716989	0	0	0.00302526	0
E3R634	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00104531	0.000321422	0.000223462	0.00054642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000794401	0.000824299	0.000643809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6DRP0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000995468	0	0	0	0	0.000494801	0.00047698	0	0	0	0	0	0	0	0.0024246
E3R1N2	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000503963	0.000654331	0.000500849	0.00059716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000764206	0.000496134	0.000870191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6A5N1	 30S_ribosomal_protein_S18	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	7.50692e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000742636	0.000482601	0.000327082	0	0	0	0	0.000634145	0	0	0	0	0	0.00219079	0	0	0
G7U402	 Phosphocarrier_HPr_family_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76233e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219344	0	0	0	0	0	0	0.000862524	0.000234664	0	0	0.00141952	0	0	0	0	0.0016164
E4F8C3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015145	0	0	0	0	0	0	0	0	0	0	0	0	0.00285491	0	0	0	0
